1,0.94,782
2,0.00,293
3,0.36,293
4,0.36,195
5,0.46,195
6,0.46,293
7,0.56,293
8,0.64,391
9,0.56,391
10,0.64,488
11,0.64,488
12,0.64,684
13,0.64,488
14,1.13,1173
15,1.13,1173
16,1.13,1173
17,1.13,1173
18,1.13,1173
19,1.13,1173
20,1.13,1075
21,0.00,0
22,0.36,195
23,1.13,1173
24,1.13,1173
25,1.19,1270
26,0.36,0
27,1.13,1075
28,0.36,97
29,1.07,1075
30,1.07,977
31,1.01,977
32,1.07,1075
33,1.07,977
34,1.01,977
35,1.01,977
36,1.01,977
37,1.01,977
38,1.01,977
39,1.01,977
40,1.01,977
41,1.01,977
42,1.01,977
43,1.01,977
44,1.01,977
45,1.01,977
46,1.01,977
47,1.01,977
48,1.01,977
49,1.01,977
50,1.01,977
51,1.01,977
52,1.01,977
53,1.01,977
54,1.01,977
55,1.01,977
56,1.01,977
57,1.01,977
58,1.01,977
59,1.01,977
60,1.01,977
61,1.01,977
62,1.01,977
63,1.01,977
64,1.01,977
65,1.01,977
66,1.01,977
67,1.01,977
68,1.01,977
69,1.01,977
70,1.01,977
71,1.01,977
72,1.01,977
73,1.01,977
74,1.01,977
75,1.01,977
76,1.01,977
77,1.01,977
78,1.01,977
79,1.01,977
80,1.01,977
81,1.01,977
82,1.01,977
83,1.01,977
84,1.01,977
85,1.01,977
86,1.01,977
87,1.01,977
88,1.01,977
89,1.01,977
90,1.01,977
91,1.01,977
92,1.01,977
93,1.01,977
94,1.01,977
95,1.01,977
96,1.01,977
97,1.01,977
98,1.01,977
99,1.01,977
100,1.01,977
101,1.01,977
102,1.01,977
103,1.01,977
104,1.01,977
105,1.01,977
106,1.01,977
107,1.01,977
108,1.01,977
109,1.01,977
110,1.01,977
111,1.01,977
112,1.01,977
113,1.01,977
114,1.01,977
115,1.01,977
116,1.01,977
117,1.01,977
118,1.01,977
119,1.01,977
120,1.01,977
121,1.01,977
122,1.01,977
123,1.01,977
124,1.01,977
125,1.01,977
126,1.01,977
127,1.01,977
128,1.01,977
129,1.01,977
130,1.01,977
131,1.01,977
132,1.01,977
133,1.01,977
134,1.01,977
135,1.01,977
136,1.01,977
137,1.01,977
138,1.01,977
139,1.01,977
140,1.01,977
141,1.01,977
142,1.01,977
143,1.01,977
144,1.01,977
145,1.01,977
146,1.01,977
147,1.01,977
148,1.01,977
149,1.01,977
150,1.07,977
151,1.01,977
152,1.07,977
153,1.07,1075
154,1.07,1075
155,1.07,1075
156,1.07,1075
157,1.07,1075
158,1.07,1075
159,1.07,1075
160,1.07,1075
161,1.07,1075
162,1.07,1075
163,1.07,1075
164,1.07,1075
165,1.07,1075
166,1.07,1075
167,1.07,1075
168,1.07,1075
169,1.07,1075
170,1.07,1075
171,1.07,1075
172,1.07,1075
173,1.07,1075
174,1.07,1075
175,1.07,1075
176,1.07,1075
177,1.07,1075
178,1.07,1075
179,1.07,1075
180,1.07,1075
181,1.07,1075
182,1.07,1075
183,1.07,1075
184,1.07,1075
185,1.07,1075
186,1.07,1075
187,1.07,1075
188,1.07,1075
189,1.07,977
190,1.07,1075
191,1.07,977
192,1.07,977
193,1.07,977
194,1.07,977
195,1.01,977
196,1.07,977
197,1.01,977
198,1.07,977
199,1.07,977
200,1.01,977
201,1.01,977
202,1.07,977
203,1.01,977
204,1.01,977
205,1.01,977
206,1.01,977
207,1.01,977
208,1.01,977
209,1.01,977
210,1.01,977
211,1.01,977
212,1.01,977
213,1.01,977
214,1.01,977
215,1.01,977
216,1.01,977
217,1.01,977
218,1.01,977
219,1.01,977
220,1.01,977
221,1.01,977
222,1.01,977
223,1.01,977
224,1.01,977
225,1.01,977
226,1.01,977
227,1.01,977
228,1.01,977
229,1.01,977
230,1.01,977
231,1.01,977
232,1.01,977
233,1.01,977
234,1.01,977
235,1.01,977
236,1.01,977
237,1.01,977
238,1.01,977
239,1.01,977
240,1.01,977
241,1.01,977
242,1.01,977
243,1.01,977
244,1.01,977
245,1.01,977
246,1.01,977
247,1.01,977
248,1.01,977
249,1.01,977
250,1.01,977
251,1.01,977
252,1.01,977
253,1.01,977
254,1.01,977
255,1.01,977
256,1.01,977
257,1.01,977
258,1.01,977
259,1.01,977
260,1.01,977
261,1.01,977
262,1.01,977
263,1.01,977
264,1.01,977
265,1.01,977
266,1.01,977
267,1.01,977
268,1.01,977
269,1.01,977
270,1.01,977
271,1.01,977
272,1.01,977
273,1.01,977
274,1.01,977
275,1.01,977
276,1.01,977
277,1.01,977
278,1.01,977
279,1.01,977
280,1.01,977
281,1.01,977
282,1.01,977
283,1.01,977
284,1.01,977
285,1.01,977
286,1.01,977
287,1.01,977
288,1.01,977
289,1.01,977
290,1.01,977
291,1.01,977
292,1.01,977
293,1.01,977
294,1.01,977
295,1.01,977
296,1.01,977
297,1.01,977
298,1.01,977
299,1.01,977
300,1.01,977
301,1.01,977
302,1.01,977
303,1.01,977
304,1.01,977
305,1.01,977
306,1.01,977
307,1.01,977
308,1.01,977
309,1.01,977
310,1.01,977
311,1.01,977
312,1.01,977
313,1.01,977
314,1.01,977
315,1.01,977
316,1.01,977
317,1.01,977
318,1.01,977
