1,2.53,4105
2,0.36,0
3,2.85,4203
4,2.93,5083
5,1.82,2052
6,1.87,1857
8,2.32,3616
9,2.69,4105
10,2.45,3519
11,2.49,3616
12,1.82,2443
13,2.23,3225
14,2.45,3616
15,2.69,4301
16,3.12,4887
17,3.12,4887
18,3.08,4789
19,3.12,4985
20,3.20,5180
21,3.27,5278
22,3.20,5180
23,3.16,5083
24,3.20,5180
25,3.20,5180
26,3.20,5083
27,3.20,5180
28,3.60,6451
29,3.27,5376
30,3.16,5180
31,3.12,5180
32,3.23,5376
33,3.27,5474
34,3.84,7526
35,2.85,5180
36,2.53,3910
37,2.61,3910
38,2.69,4301
39,2.77,4496
40,2.77,4594
41,2.81,4594
42,2.81,4496
43,2.77,4496
44,2.73,4398
45,2.69,4301
46,2.69,4301
47,2.69,4301
48,2.65,4203
49,2.65,4105
50,2.61,4105
51,2.61,4105
52,2.61,4105
53,2.57,4007
54,2.57,4007
55,2.57,3910
56,2.53,3910
57,2.53,3910
58,2.53,3812
59,2.53,3812
60,2.49,3812
61,2.49,3812
62,2.49,3714
63,2.49,3812
64,2.49,3714
65,2.45,3714
66,2.45,3714
67,2.45,3714
68,2.45,3714
69,2.45,3616
70,2.41,3616
71,2.41,3616
72,2.41,3616
73,2.41,3616
74,2.41,3616
75,2.41,3616
76,2.41,3616
77,2.41,3519
78,2.41,3519
79,2.41,3519
80,2.41,3519
81,2.41,3519
82,2.36,3519
83,2.41,3519
84,2.41,3519
85,2.36,3519
86,2.36,3519
87,2.41,3519
88,2.36,3519
89,2.36,3519
90,2.36,3519
91,2.36,3519
92,2.36,3519
93,2.36,3421
94,2.36,3421
95,2.36,3421
96,2.36,3421
97,2.36,3421
98,2.36,3421
99,2.36,3421
100,2.36,3421
101,2.36,3421
102,2.36,3421
103,2.36,3421
104,2.36,3421
105,2.36,3421
106,2.36,3421
107,2.36,3421
108,2.36,3421
109,2.36,3421
110,2.36,3421
111,2.36,3421
112,2.36,3421
113,2.32,3421
114,2.36,3421
115,2.36,3421
116,2.36,3421
117,2.32,3421
118,2.32,3421
119,2.32,3421
120,2.32,3421
121,2.32,3421
122,2.36,3421
123,2.32,3421
124,2.32,3421
125,2.32,3421
126,2.32,3421
127,2.32,3421
128,2.32,3421
129,2.32,3421
130,2.32,3421
131,2.32,3421
132,2.32,3421
133,2.32,3421
134,2.32,3421
135,2.32,3421
136,2.32,3421
137,2.32,3421
138,2.32,3421
139,2.32,3421
140,2.32,3421
141,2.32,3421
142,2.32,3421
143,2.36,3421
144,2.36,3421
145,2.32,3421
146,2.32,3421
147,2.36,3421
148,2.36,3421
149,2.32,3421
150,2.32,3421
151,2.36,3421
152,2.36,3421
153,2.36,3421
154,2.32,3421
155,2.36,3421
156,2.32,3421
157,2.36,3421
158,2.36,3421
159,2.36,3519
160,2.36,3421
161,2.36,3421
162,2.36,3421
163,2.36,3519
164,2.36,3421
165,2.36,3421
166,2.36,3421
167,2.36,3519
168,2.36,3519
169,2.36,3421
170,2.36,3421
171,2.36,3519
172,2.36,3421
173,2.36,3421
174,2.36,3421
175,2.36,3421
176,2.36,3421
177,2.36,3421
178,2.36,3421
179,2.36,3519
180,2.36,3421
181,2.36,3519
182,2.36,3519
183,2.41,3519
184,2.41,3519
185,2.41,3519
186,2.41,3519
187,2.41,3519
188,2.41,3519
189,2.36,3519
190,2.36,3519
191,2.41,3519
192,2.36,3519
193,2.36,3519
194,2.41,3519
195,2.36,3519
196,2.36,3519
197,2.36,3519
198,2.36,3519
199,2.36,3519
200,2.36,3519
201,2.36,3519
202,2.41,3519
203,2.36,3519
204,2.36,3519
205,2.36,3519
206,2.36,3519
207,2.36,3519
208,2.36,3519
209,2.36,3519
210,2.36,3519
211,2.36,3519
212,2.36,3421
213,2.36,3421
214,2.36,3519
215,2.36,3519
216,2.36,3421
217,2.36,3421
218,2.36,3519
219,2.36,3519
220,2.36,3421
221,2.36,3421
222,2.36,3519
223,2.36,3519
224,2.36,3421
225,2.36,3421
226,2.36,3421
227,2.36,3421
228,2.36,3421
229,2.36,3421
230,2.36,3421
231,2.32,3421
232,2.32,3421
233,2.36,3421
234,2.36,3421
235,2.32,3421
236,2.32,3421
237,2.32,3421
238,2.32,3421
239,2.32,3421
240,2.32,3421
241,2.32,3421
242,2.32,3421
243,2.32,3421
244,2.32,3421
245,2.32,3421
246,2.32,3421
247,2.32,3421
248,2.32,3421
249,2.32,3421
250,2.32,3421
251,2.32,3421
252,2.32,3421
253,2.32,3421
254,2.32,3421
255,2.32,3421
256,2.32,3421
257,2.32,3421
258,2.32,3421
259,2.32,3421
260,2.32,3421
261,2.32,3421
262,2.32,3421
263,2.32,3421
264,2.32,3421
265,2.36,3421
266,2.36,3421
267,2.32,3421
268,2.32,3421
269,2.36,3421
270,2.36,3421
271,2.36,3421
272,2.36,3421
273,2.36,3519
274,2.36,3519
275,2.36,3519
276,2.36,3519
277,2.36,3519
278,2.36,3519
279,2.36,3421
280,2.36,3519
281,2.36,3519
282,2.36,3519
283,2.36,3519
284,2.36,3519
285,2.36,3519
286,2.36,3519
287,2.36,3519
288,2.36,3519
289,2.36,3519
290,2.36,3519
291,2.36,3421
292,2.36,3421
293,2.36,3519
294,2.36,3519
295,2.36,3421
296,2.36,3519
297,2.36,3519
298,2.36,3519
299,2.36,3519
300,2.36,3519
301,2.36,3519
302,2.36,3421
303,2.36,3421
304,2.36,3519
305,2.41,3519
306,2.36,3519
307,2.36,3421
308,2.36,3519
309,2.36,3519
310,2.36,3519
311,2.36,3519
312,2.36,3421
313,2.36,3519
314,2.36,3421
315,2.36,3421
316,2.36,3421
317,2.36,3519
318,2.36,3421
319,2.36,3421
320,2.36,3421
321,2.36,3519
322,2.36,3421
323,2.36,3421
324,2.36,3519
325,2.36,3519
326,2.36,3421
327,2.36,3421
328,2.36,3519
329,2.36,3519
330,2.36,3519
331,2.36,3519
332,2.36,3519
333,2.36,3519
334,2.36,3421
335,2.36,3421
336,2.36,3519
337,2.41,3519
338,2.36,3519
339,2.41,3519
340,2.41,3519
341,2.41,3519
342,2.36,3519
343,2.36,3519
344,2.41,3519
345,2.41,3519
346,2.41,3519
347,2.41,3519
348,2.41,3519
349,2.41,3519
350,2.36,3519
351,2.36,3519
352,2.41,3519
353,2.41,3519
354,2.36,3519
355,2.36,3519
356,2.41,3519
357,2.41,3519
358,2.36,3519
359,2.36,3519
360,2.41,3519
361,2.41,3519
362,2.36,3519
363,2.36,3519
364,2.36,3519
365,2.41,3519
366,2.36,3519
367,2.36,3519
368,2.36,3519
369,2.36,3519
370,2.36,3421
371,2.36,3519
372,2.41,3519
373,2.36,3421
374,2.36,3519
375,2.36,3519
376,2.41,3519
377,2.36,3519
378,2.36,3519
379,2.36,3519
380,2.41,3519
381,2.36,3519
382,2.36,3519
383,2.36,3519
384,2.36,3519
385,2.36,3519
386,2.36,3519
387,2.41,3519
388,2.41,3519
389,2.41,3519
390,2.41,3519
391,2.41,3519
392,2.41,3519
393,2.41,3519
394,2.41,3519
395,2.36,3519
396,2.41,3616
397,2.41,3519
398,2.41,3519
399,2.41,3616
400,2.41,3616
401,2.41,3519
402,2.41,3519
403,2.41,3616
404,2.41,3616
405,2.41,3519
406,2.41,3519
407,2.41,3616
408,2.41,3616
409,2.41,3616
410,2.41,3616
411,2.45,3616
412,2.45,3616
413,2.41,3616
414,2.41,3616
415,2.45,3616
416,2.45,3616
417,2.45,3616
418,2.45,3616
419,2.45,3616
420,2.45,3616
421,2.45,3616
422,2.41,3616
423,2.45,3616
424,2.45,3616
425,2.45,3616
426,2.41,3616
427,2.45,3616
428,2.45,3616
429,2.36,3616
430,2.45,3616
431,2.45,3616
432,2.45,3616
433,2.45,3616
434,2.45,3616
435,2.45,3616
436,2.45,3616
437,2.45,3616
438,2.45,3616
439,2.45,3714
440,2.45,3616
441,2.45,3616
442,2.45,3616
443,2.45,3616
444,2.45,3616
445,2.45,3616
446,2.45,3616
447,2.45,3616
448,2.45,3616
449,2.45,3616
450,2.45,3616
451,2.45,3714
452,2.45,3616
453,2.45,3616
454,2.45,3616
455,2.45,3714
456,2.45,3616
457,2.45,3616
458,2.45,3616
459,2.45,3714
460,2.45,3616
461,2.45,3616
462,2.45,3714
463,2.49,3714
464,2.45,3616
465,2.45,3616
466,2.45,3714
467,2.45,3714
468,2.45,3616
469,2.45,3616
470,2.45,3714
471,2.45,3714
472,2.45,3616
473,2.45,3714
474,2.45,3714
475,2.49,3714
476,2.45,3714
477,2.45,3616
478,2.45,3714
479,2.45,3714
480,2.45,3714
481,2.45,3616
482,2.45,3714
483,2.45,3714
484,2.45,3616
485,2.45,3616
486,2.45,3714
487,2.45,3714
488,2.45,3616
489,2.45,3616
490,2.45,3714
491,2.45,3714
492,2.45,3616
493,2.45,3616
494,2.45,3714
495,2.45,3616
496,2.45,3616
497,2.45,3616
498,2.45,3616
499,2.45,3616
500,2.45,3616
501,2.45,3616
502,2.45,3714
503,2.45,3616
504,2.45,3616
505,2.45,3616
506,2.45,3714
507,2.45,3616
508,2.45,3616
509,2.45,3616
510,2.45,3616
511,2.45,3616
512,2.45,3616
513,2.45,3616
514,2.45,3616
515,2.45,3616
516,2.45,3616
517,2.45,3616
518,2.45,3616
519,2.45,3616
520,2.45,3616
521,2.45,3616
522,2.45,3616
523,2.45,3616
524,2.45,3616
525,2.45,3616
526,2.45,3616
527,2.45,3616
528,2.45,3616
529,2.45,3616
530,2.45,3616
531,2.45,3616
532,2.41,3616
533,2.45,3616
534,2.45,3616
535,2.45,3616
536,2.45,3616
537,2.45,3616
538,2.45,3616
539,2.45,3616
540,2.45,3616
541,2.45,3616
542,2.45,3616
543,2.41,3616
544,2.41,3616
545,2.45,3616
546,2.41,3616
547,2.41,3519
548,2.41,3616
549,2.45,3616
550,2.45,3616
551,2.41,3519
552,2.45,3616
553,2.45,3616
554,2.45,3616
555,2.45,3616
556,2.45,3616
557,2.45,3616
558,2.45,3616
559,2.45,3616
560,2.45,3616
561,2.45,3616
562,2.45,3616
563,2.41,3616
564,2.41,3519
565,2.45,3616
566,2.41,3616
567,2.41,3519
568,2.41,3616
569,2.41,3616
570,2.41,3519
571,2.41,3519
572,2.41,3519
573,2.41,3519
574,2.41,3519
575,2.41,3519
576,2.41,3519
577,2.41,3519
578,2.41,3519
579,2.41,3519
580,2.41,3519
581,2.41,3519
582,2.41,3519
583,2.41,3519
584,2.41,3519
585,2.41,3519
586,2.41,3519
587,2.41,3519
588,2.41,3519
589,2.41,3519
590,2.41,3519
591,2.41,3519
592,2.41,3519
593,2.41,3519
594,2.41,3519
595,2.41,3519
596,2.41,3519
597,2.41,3616
598,2.41,3519
599,2.41,3519
600,2.41,3519
601,2.41,3519
602,2.41,3519
603,2.41,3519
604,2.41,3616
605,2.45,3616
606,2.41,3519
607,2.45,3519
608,2.45,3616
609,2.45,3616
610,2.41,3519
611,2.41,3519
612,2.45,3616
613,2.45,3616
614,2.41,3519
615,2.41,3519
616,2.41,3616
617,2.41,3616
618,2.41,3519
619,2.41,3519
620,2.41,3616
621,2.41,3616
622,2.41,3519
623,2.41,3519
624,2.41,3616
625,2.41,3519
626,2.41,3519
627,2.41,3519
628,2.41,3519
629,2.41,3519
630,2.41,3519
631,2.41,3519
632,2.41,3519
633,2.41,3519
634,2.41,3519
635,2.41,3519
636,2.41,3519
637,2.41,3519
638,2.36,3519
639,2.41,3421
640,2.41,3519
641,2.41,3519
642,2.36,3421
643,2.36,3421
644,2.41,3519
645,2.41,3519
646,2.36,3421
647,2.36,3421
648,2.41,3519
649,2.36,3519
650,2.36,3421
651,2.36,3421
652,2.36,3519
653,2.36,3519
654,2.36,3421
655,2.36,3421
656,2.36,3519
657,2.36,3421
658,2.36,3421
659,2.36,3421
660,2.36,3421
661,2.36,3421
662,2.36,3421
663,2.36,3421
664,2.36,3421
665,2.36,3421
666,2.36,3421
667,2.36,3421
668,2.32,3421
669,2.36,3421
670,2.36,3421
671,2.36,3421
672,2.36,3421
673,2.36,3421
674,2.36,3421
675,2.36,3421
676,2.36,3421
677,2.36,3421
678,2.36,3421
679,2.36,3421
680,2.41,3519
681,2.36,3421
682,2.36,3421
683,2.36,3421
684,2.41,3519
685,2.36,3421
686,2.36,3421
687,2.36,3421
688,2.41,3421
689,2.36,3421
690,2.36,3421
691,2.36,3421
692,2.36,3421
693,2.36,3421
694,2.36,3421
695,2.36,3421
696,2.36,3421
697,2.36,3421
698,2.36,3421
699,2.36,3421
700,2.36,3421
701,2.36,3421
702,2.36,3421
703,2.36,3421
704,2.36,3421
705,2.36,3421
706,2.36,3421
707,2.36,3421
708,2.36,3421
709,2.36,3421
710,2.36,3421
711,2.41,3421
712,2.36,3421
713,2.36,3421
714,2.36,3421
715,2.41,3519
716,2.41,3519
717,2.41,3421
718,2.36,3421
719,2.41,3519
720,2.41,3519
721,2.36,3421
722,2.36,3421
723,2.41,3519
724,2.41,3519
725,2.41,3421
726,2.36,3421
727,2.41,3519
728,2.41,3519
729,2.41,3421
730,2.41,3421
731,2.41,3519
732,2.41,3519
733,2.41,3421
734,2.36,3421
735,2.41,3519
736,2.41,3519
737,2.36,3519
738,2.41,3519
739,2.41,3519
740,2.41,3421
741,2.41,3519
742,2.41,3519
743,2.41,3519
744,2.41,3519
745,2.41,3519
746,2.41,3519
747,2.41,3519
748,2.41,3519
749,2.41,3519
750,2.41,3519
751,2.41,3519
752,2.41,3519
753,2.41,3519
754,2.41,3519
755,2.41,3421
756,2.36,3421
757,2.36,3421
758,2.41,3421
759,2.36,3421
760,2.36,3421
761,2.36,3421
762,2.41,3421
763,2.41,3421
764,2.36,3421
765,2.36,3421
766,2.41,3421
767,2.41,3421
768,2.36,3421
769,2.36,3421
770,2.41,3421
771,2.36,3421
772,2.36,3421
773,2.41,3421
774,2.41,3421
775,2.36,3421
776,2.36,3421
777,2.36,3421
778,2.36,3421
779,2.36,3421
780,2.36,3421
781,2.36,3421
782,2.36,3421
783,2.36,3421
784,2.36,3421
785,2.41,3421
786,2.36,3421
787,2.36,3323
788,2.36,3323
789,2.36,3421
790,2.36,3421
791,2.36,3323
792,2.36,3323
793,2.36,3421
794,2.36,3421
795,2.36,3323
796,2.32,3323
797,2.36,3421
798,2.36,3323
799,2.36,3323
800,2.32,3323
801,2.36,3421
802,2.36,3323
803,2.32,3323
804,2.32,3323
805,2.36,3323
806,2.36,3323
807,2.32,3225
808,2.32,3323
809,2.32,3323
810,2.32,3323
811,2.32,3225
812,2.32,3323
813,2.32,3323
814,2.32,3225
815,2.32,3225
816,2.32,3323
817,2.32,3323
818,2.32,3323
819,2.32,3225
820,2.32,3323
821,2.36,3323
822,2.32,3323
823,2.32,3323
824,2.32,3323
825,2.36,3323
826,2.36,3323
827,2.32,3323
828,2.32,3323
829,2.36,3323
830,2.32,3323
831,2.32,3323
832,2.32,3323
833,2.36,3323
834,2.32,3323
835,2.32,3323
836,2.32,3323
837,2.36,3323
838,2.32,3323
839,2.32,3225
840,2.32,3323
841,2.32,3323
842,2.32,3225
843,2.32,3225
